"delGcox","delGd","delGcat","delGan","delGdis","lambda","ne","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","C_num","CUE"
-168.007676315557,-1848.08443947112,-5238.87688789422,-5.3263838157778,465.116279069768,0.0877649742669947,44,-1,-6,11,0,0,0,11,0,-11,0,-0.0954545454545454,-0.172727272727272,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.18321951972154,-0.69931711832924,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936941,1,11,0.49617579528238
-168.007676315557,-1344.06141052445,-3810.09228210489,-5.32638381577777,465.116279069767,0.120676839617118,32,-1,-1,8,0,0,0,8,0,-8,0,-0.13125,0.26875,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.251926839617118,0.148073160382883,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936941,1,8,0.49617579528238
-176.588443947112,-2119.06132736535,-6280.48842315734,-28.6258070526224,465.116279069768,0.0694994469550685,54,-1,-5,12,0,0,0,12,0,-13.5,0,-0.0833333333333333,-0.0166666666666662,0,-0.2,0,0,0.199999999999999,0,-0.0750000000000002,1,-0.152832780288402,-0.364163901442009,0.833993363460822,-0.2,0,0,1.03399336346082,0,-1.01324253389343,1,12,0.545258243526552
-190.072507368128,-2661.0151031538,-8363.71149368356,-102.659735624051,465.116279069767,0.0433368061200402,74,-1,-3,14,0,0,0,14,0,-18.5,0,-0.0714285714285714,0.185714285714286,0,-0.2,0,0,0.199999999999999,0,-0.271428571428572,1,-0.114765377548612,0.0557038673541657,0.606715285680563,-0.2,0,0,0.806715285680563,0,-1.07315948464932,1,14,0.622387805053106
-177.139983368179,-1771.39983368179,-4853.93842315733,-14.9153062210311,465.116279069768,0.0927496258916063,40,-1,-8,10,0,0,2,12,0,-10,0,-0.105,-0.44,0.0499999999999998,-0.2,0,0.21,0.459999999999999,0,0,1,-0.197749625891606,-1.18199700713285,0.977496258916063,-0.2,0,0.395499251783213,1.57299551069928,0,-0.927496258916063,1,10,0.505689957941127
-161.143062210312,-1611.43062210312,-4385.71535263111,-16.9185629298073,465.116279069767,0.10219489412852,36,-1,-6,10,0,0,0,10,0,-9,0,-0.116666666666667,-0.3,0.166666666666666,-0.2,0,0,0.366666666666666,0,0,1,-0.218861560795186,-0.913169364771118,1.18861560795186,-0.2,0,0,1.38861560795186,0,-0.919754047156677,1,10,0.456909836687043
-171.127955454304,-1882.40750999735,-5427.32688789422,-0.790313727679258,465.116279069767,0.0855533442029773,46,-1,-5,11,0,0,0,11,0,-11.5,0,-0.0913043478260869,-0.0565217391304344,0.00434782608695639,-0.2,0,0,0.204347826086956,0,0,1,-0.176857692029064,-0.484288460145321,0.945434612319707,-0.2,0,0,1.14543461231971,0,-0.983863458334239,1,11,0.514023958280261
-179.448699824298,-2153.38439789157,-6468.93842315734,-44.329973719289,465.116279069767,0.0650471959733236,56,-1,-4,12,0,0,0,12,0,-14,0,-0.0833333333333333,0.0666666666666669,0,-0.2,0,0,0.199999999999999,0,-0.116666666666667,1,-0.148380529306657,-0.193522117226628,0.780566351679884,-0.2,0,0,0.980566351679883,0,-1.0273274102932,1,12,0.561619059607942
-186.48932967583,-2424.3612857858,-7510.54995842045,-82.9863839756993,465.116279069767,0.0508790830511211,66,-1,-3,13,0,0,0,13,0,-16.5,0,-0.0769230769230769,0.16923076923077,0,-0.2,0,0,0.199999999999999,0,-0.21923076923077,1,-0.127802159974198,0.0165935200774066,0.661428079664575,-0.2,0,0,0.861428079664574,0,-1.05873563957427,1,13,0.601891837654441
-209.641736766605,-1467.49215736623,-4318.84035263111,-122.228965022527,465.116279069767,0.0793933755477549,37,-1,-2.5,7,0,1,1,10,0,-9.25,0,-0.142857142857143,0.0428571428571431,0,-0.2,0.142857142857143,0.142857142857143,0.628571428571427,0,-0.271428571428572,1,-0.222250518404898,-0.155626296012244,0.555753628834285,-0.2,0.222250518404898,0.222250518404898,1.42250518404898,0,-1.0058172952453,1,7,0.642775296464706
-176.588443947112,-1059.53066368267,-3140.24421157867,-28.6258070526224,465.116279069767,0.138998893910137,27,-1,-3.5,6,2,1,0,6,0,-6.75,0,-0.166666666666667,-0.183333333333333,0,0.133333333333333,0.166666666666667,0,0.199999999999999,0,-0.0750000000000002,1,-0.305665560576804,-0.669829462018812,0.833993363460822,0.411331121153607,0.305665560576804,0,1.03399336346082,0,-1.01324253389342,1,6,0.545258243526552
-164.575369262934,-1645.75369262934,-4574.16535263111,-10.8174160276864,465.116279069767,0.0993184172454026,38,-1,-5,10,0,0,0,10,0,-9.5,0,-0.110526315789474,-0.152631578947368,0.105263157894737,-0.2,0,0,0.305263157894736,0,0,1,-0.209844733034876,-0.649223665174381,1.09844733034876,-0.2,0,0,1.29844733034876,0,-0.943524963831325,1,10,0.476542815984712
-163.104380526096,-1141.73066368267,-3145.38074684178,-13.3517385870291,465.116279069767,0.143627934690052,26,-1,0,7,0,0,0,7,0,-6.5,0,-0.161538461538462,0.4,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,1,-0.305166396228514,0.4,1.1361647735996,-0.2,0,0,1.3361647735996,0,-0.933581575485338,1,7,0.468128681999997
-174.248234593052,-1916.73058052357,-5615.77688789422,-15.7769434162587,465.116279069767,0.080013744246524,48,-1,-4,11,0,0,0,11,0,-12,0,-0.0909090909090909,0.0363636363636366,0,-0.2,0,0,0.2,0,-0.040909090909091,1,-0.170922835155615,-0.283691340622459,0.880151186711764,-0.2,0,0,1.08015118671176,0,-1.00107402186738,1,11,0.531872121278141
-182.308955701483,-2187.70746841779,-6657.38842315734,-60.0341403859557,465.116279069767,0.0608470038002826,58,-1,-3,12,0,0,0,12,0,-14.5,0,-0.0833333333333333,0.15,0,-0.2,0,0,0.199999999999999,0,-0.158333333333333,1,-0.144180337133616,-0.0325410114008474,0.730164045603391,-0.2,0,0,0.93016404560339,0,-1.04061488843743,1,12,0.577979875689332
-189.129565870155,-2458.68435631202,-7698.99995842045,-97.482537821853,465.116279069767,0.0477508433865922,68,-1,-2,13,0,0,0,13,0,-17,0,-0.0769230769230769,0.246153846153847,0,-0.2,0,0,0.199999999999999,0,-0.257692307692308,1,-0.124673920309669,0.150652159380662,0.620760964025698,-0.2,0,0,0.820760964025698,0,-1.06945664526438,1,13,0.616994129421878
-164.575369262934,-822.876846314672,-2287.08267631556,-10.8174160276866,465.116279069767,0.198636834490805,19,-1,-3.5,5,2,1,0,5,0,-4.75,0,-0.221052631578947,-0.373684210526315,0.105263157894737,0.242105263157895,0.221052631578947,0,0.305263157894736,0,0,1,-0.419689466069752,-1.06891313124413,1.09844733034876,0.639378932139505,0.419689466069752,0,1.29844733034876,0,-0.943524963831325,1,5,0.476542815984712
-168.007676315557,-1680.07676315557,-4762.61535263111,-5.32638381577765,465.116279069767,0.0965414716936942,40,-1,-4,10,0,0,0,10,0,-10,0,-0.105,-0.0199999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.201541471693694,-0.406165886774777,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936942,1,10,0.49617579528238
-177.368513731799,-1951.05365104979,-5804.22688789422,-32.9087615980769,465.116279069768,0.0744642698880601,50,-1,-3,11,0,0,0,11,0,-12.5,0,-0.0909090909090909,0.127272727272728,0,-0.2,0,0,0.199999999999999,0,-0.0863636363636366,1,-0.165373360797151,-0.0961200823914524,0.819106968768661,-0.2,0,0,1.01910696876866,0,-1.01716700996439,1,11,0.549720284276021
-162.307676315557,-1623.07676315557,-4859.74228210489,8.77399999999998,503.794956192536,0.105472456446914,42,-1,-5,10,2,0,0,8,0,-10.5,0,-0.1,-0.0999999999999996,0,0,0,0,-8.88178419700125e-16,0,-2.22044604925031e-16,1,-0.205472456446914,-0.627362282234572,1.05472456446914,0.210944912893829,0,0,0.843779651575314,0,-1.1074607926926,1,10,0.486683235939392
-185.169211578668,-2222.03053894402,-6845.83842315734,-75.7383070526224,465.116279069767,0.0568780546587253,60,-1,-2,12,0,0,0,12,0,-15,0,-0.0833333333333333,0.233333333333334,0,-0.2,0,0,0.199999999999999,0,-0.2,1,-0.140211387992059,0.119577224015883,0.682536655904704,-0.2,0,0,0.882536655904703,0,-1.05317081988088,1,12,0.594340691770723
-191.76980206448,-2493.00742683824,-7887.44995842045,-111.978691668007,465.116279069767,0.0447720859420172,70,-1,-1,13,0,0,0,13,0,-17.5,0,-0.0769230769230769,0.323076923076924,0,-0.2,0,0,0.199999999999999,0,-0.296153846153846,1,-0.121695162865094,0.278304837134906,0.582037117246224,-0.2,0,0,0.782037117246223,0,-1.07966535013915,1,13,0.632096421189316
-197.427451052319,-2763.98431473247,-8929.06149368356,-143.041878481194,465.116279069768,0.0360703530618991,80,-1,0,14,0,0,0,14,0,-20,0,-0.0714285714285714,0.4,0,-0.2,0,0,0.199999999999999,0,-0.378571428571429,1,-0.10749892449047,0.4,0.504984942866587,-0.2,0,0,0.704984942866586,0,-1.09997848980941,1,14,0.664458474976681
-184.224339517261,-2210.69207420713,-6988.62688789422,-87.6373457806963,465.116279069767,0.0540133189744246,62,-1,-2,12,1,0,0,11,0,-15.5,0,-0.0833333333333333,0.233333333333333,0,-0.116666666666667,0,0,0.116666666666666,0,-0.241666666666667,1,-0.137346652307758,0.125306695384484,0.648159827693095,-0.0626533476922421,0,0,0.710813175385337,0,-1.07887311077025,1,12,0.606737273410968
-176.549984407668,-1412.39987526134,-3570.17688789422,-40.7783049736446,465.116279069767,0.118856288475501,28,-1,-8,8,0,0,3,11,0,-7,0,-0.15,-0.799999999999999,0.2,-0.2,0,0.45,0.849999999999999,0,0,1,-0.268856288475501,-1.75085030780401,1.15085030780401,-0.2,0,0.806568865426503,2.15741917323051,0,-0.831994019328508,1,8,0.464932402023359
-171.439983368179,-1714.39983368179,-4951.06535263111,-0.358307052622177,465.116279069767,0.0938702963737213,42,-1,-3,10,0,0,0,10,0,-10.5,0,-0.1,0.1,0,-0.2,0,0,0.199999999999999,0,-2.22044604925031e-16,1,-0.193870296373721,-0.181610889121164,0.938702963737213,-0.2,0,0,1.13870296373721,0,-0.985638111924073,1,10,0.515808774580048
-154.046993976396,-1386.42294578756,-4006.58074684178,-0.182334634671966,465.116279069767,0.116042574407513,34,-1,-5,9,2,0,0,7,0,-8.5,0,-0.123529411764706,-0.217647058823529,0.111764705882353,0.0470588235294117,0,0,0.0647058823529403,0,0,1,-0.239571986172219,-0.797859930861093,1.15614787554997,0.279143972344437,0,0,0.87700390320553,0,-0.986361882463859,1,9,0.463790081997474
-180.488792870547,-1985.37672157601,-5992.67688789422,-50.0405797798951,465.116279069768,0.0692638210026582,52,-1,-2,11,0,0,0,11,0,-13,0,-0.0909090909090909,0.218181818181819,0,-0.2,0,0,0.199999999999999,0,-0.131818181818182,1,-0.160172911911749,0.0796541761765023,0.76190203102924,-0.2,0,0,0.96190203102924,0,-1.03224785485274,1,11,0.567568447273902
-188.029467455853,-2256.35360947024,-7034.28842315734,-91.442473719289,465.116279069767,0.0531217634068458,62,-1,-1,12,0,0,0,12,0,-15.5,0,-0.0833333333333333,0.316666666666667,0,-0.2,0,0,0.199999999999999,0,-0.241666666666667,1,-0.136455096740179,0.263544903259821,0.63746116088215,-0.2,0,0,0.837461160882149,0,-1.06505399947278,1,12,0.610701507852113
-175.306974688729,-1928.37672157601,-6089.803817368,-58.8703006411475,465.116279069767,0.0667092061767268,54,-1,-3,11,2,0,0,9,0,-13.5,0,-0.0909090909090909,0.127272727272727,0,-0.0181818181818182,0,0,0.0181818181818176,0,-0.177272727272727,1,-0.157618297085818,-0.072854891257453,0.733801267943995,0.115236594171635,0,0,0.618564673772359,0,-1.07784701065854,1,11,0.576767371491103
-194.410038258805,-2527.33049736446,-8075.89995842045,-126.474845514161,465.116279069767,0.041932346277088,72,-1,0,13,0,0,0,13,0,-18,0,-0.0769230769230769,0.4,0,-0.2,0,0,0.2,0,-0.334615384615385,1,-0.118855423200165,0.4,0.545120501602144,-0.2,0,0,0.745120501602144,0,-1.08939761760297,1,13,0.647198712956753
-159.12049789452,-1432.08448105068,-4052.24228210489,-5.82287722599751,465.116279069768,0.11334302587781,34,-1,-4,9,1,0,0,8,0,-8.5,0,-0.123529411764706,-0.0941176470588229,0.111764705882353,-0.0764705882352942,0,0,0.188235294117646,0,0,1,-0.236872437642516,-0.547489750570062,1.13185193878264,0.0368724376425157,0,0,1.09497950114012,0,-0.963415719961384,1,9,0.469075727919
-165.147420438371,-1981.76904526046,-5526.68842315734,-9.86245390387648,465.116279069768,0.0823737092285383,46,-1,-8,12,0,0,0,12,0,-11.5,0,-0.0913043478260869,-0.330434782608695,0.0956521739130434,-0.2,0,0,0.295652173913043,0,0,1,-0.173678057054625,-0.989424456437001,1.0841366846555,-0.2,0,0,1.2841366846555,0,-0.94729765612819,1,12,0.47981497920099
-173.288148704206,-2252.74593315468,-6568.29995842045,-10.5056147449301,465.116279069767,0.0692128354677277,56,-1,-7,13,0,0,0,13,0,-14,0,-0.0769230769230769,-0.138461538461538,0,-0.2,0,0,0.199999999999999,0,-0.0269230769230773,1,-0.146135912390805,-0.622951386735632,0.899766861080461,-0.2,0,0,1.09976686108046,0,-0.995902773471266,1,13,0.526380378817255
-174.872290420801,-1748.72290420801,-5139.51535263111,-19.2033070526222,465.116279069767,0.0867616772053936,44,-1,-2,10,0,0,0,10,0,-11,0,-0.1,0.2,0,-0.2,0,0,0.199999999999999,0,-0.0500000000000003,1,-0.186761677205394,0.026476645589213,0.867616772053936,-0.2,0,0,1.06761677205394,0,-1.00437844925933,1,10,0.535441753877717
-157.86066847931,-1420.74601631379,-4195.03074684178,5.32797441228142,488.60374225771,0.117742096894486,36,-1,-4,9,2,0,0,7,0,-9,0,-0.116666666666667,-0.066666666666666,0.0499999999999998,0.0333333333333333,0,0,0.0166666666666657,0,0,1,-0.234408763561152,-0.537635054244609,1.10967887205037,0.268817527122305,0,0,0.840861344928066,0,-1.05967887205037,1,9,0.474005789813931
-183.609072009294,-2019.69979210224,-6181.12688789422,-67.1723979617132,465.116279069767,0.0643804743577469,54,-1,-1,11,0,0,0,11,0,-13.5,0,-0.0909090909090909,0.30909090909091,0,-0.2,0,0,0.199999999999999,0,-0.177272727272727,1,-0.155289565266838,0.244710434733163,0.708185217935216,-0.2,0,0,0.908185217935215,0,-1.04640913110231,1,11,0.585416610271782
-169.172290420801,-1691.72290420801,-5236.64228210489,-28.9160000000001,465.116279069767,0.0832977040575005,46,-1,-3,10,2,0,0,8,0,-11.5,0,-0.1,0.100000000000001,0,0,0,0,-8.88178419700125e-16,0,-0.1,1,-0.183297704057501,-0.149893112172501,0.832977040575005,0.166595408115001,0,0,0.666381632460003,0,-1.05792359666126,1,10,0.545560570516639
-190.889723333038,-2290.67667999646,-7222.73842315734,-107.146640385956,465.116279069767,0.0495614845383435,64,-1,0,12,0,0,0,12,0,-16,0,-0.0833333333333333,0.4,0,-0.2,0,0,0.199999999999999,0,-0.283333333333333,1,-0.132894817871677,0.4,0.594737814460122,-0.2,0,0,0.794737814460121,0,-1.07631708594683,1,12,0.627062323933503
-168.007676315557,-2016.09211578668,-5715.13842315734,-5.32638381577794,465.116279069767,0.0804512264114118,48,-1,-7,12,0,0,0,12,0,-12,0,-0.0875,-0.212499999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.167951226411412,-0.775658584879881,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936941,1,12,0.49617579528238
-168.007676315557,-1512.06908684001,-4286.353817368,-5.32638381577788,465.116279069767,0.107268301881882,36,-1,-2,9,0,0,0,9,0,-9,0,-0.116666666666667,0.166666666666667,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.223934968548549,-0.0478699370970977,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936941,1,9,0.49617579528238
-175.928384898531,-2287.06900368091,-6756.74995842045,-25.0017685910838,465.116279069767,0.0651370130886967,58,-1,-6,13,0,0,0,13,0,-14.5,0,-0.0769230769230769,-0.0615384615384613,0,-0.2,0,0,0.199999999999999,0,-0.0653846153846156,1,-0.142060090011774,-0.452360540070642,0.846781170153057,-0.2,0,0,1.04678117015306,0,-1.00987130517072,1,13,0.541482670584692
-178.304597473424,-1783.04597473424,-5327.96535263111,-38.0483070526222,465.116279069767,0.080155921398071,46,-1,-1,10,0,0,0,10,0,-11.5,0,-0.1,0.3,0,-0.2,0,0,0.199999999999999,0,-0.1,1,-0.180155921398071,0.219844078601929,0.80155921398071,-0.2,0,0,1.00155921398071,0,-1.02179309607782,1,10,0.555074733175386
-188.60151863129,-2829.02277946935,-8839.97302894667,-94.5833070526224,465.116279069767,0.0419156224576509,78,-1,-4,15,0,0,0,15,0,-19.5,0,-0.0666666666666667,0.133333333333334,0,-0.2,0,0,0.199999999999999,0,-0.25,1,-0.108582289124318,-0.0343291564972698,0.628734336864763,-0.2,0,0,0.828734336864762,0,-1.06735463792419,1,15,0.613973671068391
-153.719216776112,-1229.7537342089,-3387.53074684178,-13.3813838157778,465.116279069767,0.133352264234102,28,-1,-3,8,1,0,0,7,0,-7,0,-0.15,-0.0499999999999995,0.2,-0.05,0,0,0.249999999999999,0,0,1,-0.283352264234102,-0.450056792702305,1.26681811387282,0.0833522642341019,0,0,1.18346584963871,0,-0.933465849638714,1,8,0.441146995376492
-176.309773636122,-1939.40750999735,-5330.19995842045,-14.0435860023718,465.116279069767,0.0846258482957676,44,-1,-9,11,0,0,2,13,0,-11,0,-0.0954545454545454,-0.459090909090909,0.0499999999999998,-0.2,0,0.190909090909091,0.44090909090909,0,0,1,-0.180080393750313,-1.22072354375282,0.980884331253444,-0.2,0,0.360160787500626,1.54104511875407,0,-0.930884331253444,1,11,0.504825034063059
-161.767118038062,-1779.43829841868,-4861.97688789423,-15.7593450184045,465.116279069768,0.0924226799946769,40,-1,-7,11,0,0,0,11,0,-10,0,-0.105,-0.334999999999999,0.155,-0.2,0,0,0.354999999999999,0,0,1,-0.197422679994677,-0.981958759962738,1.17164947994145,-0.2,0,0,1.37164947994144,0,-0.924226799946769,1,11,0.460479469286619
-184.198699824298,-2210.38439789157,-6371.81149368356,-36.2360629298076,465.116279069768,0.0673089931434904,54,-1,-8,12,0,0,2,14,0,-13.5,0,-0.0833333333333333,-0.266666666666666,0,-0.2,0,0.166666666666667,0.366666666666665,0,-0.0750000000000002,1,-0.150642326476824,-0.805138611814589,0.807707917721885,-0.2,0,0.301284652953647,1.30899257067553,0,-0.98367140743712,1,12,0.553186712408841
-170.867932192742,-2050.4151863129,-5903.58842315734,-1.15319933472723,465.116279069767,0.0785900111049586,50,-1,-6,12,0,0,0,12,0,-12.5,0,-0.084,-0.104,0.00799999999999997,-0.2,0,0,0.207999999999999,0,0,1,-0.162590011104959,-0.575540066629751,0.951080133259504,-0.2,0,0,1.1510801332595,0,-0.982375138811983,1,12,0.512536611363771
-178.568621092856,-2321.39207420713,-6945.19995842045,-39.4979224372377,465.116279069767,0.0612823761994793,60,-1,-5,13,0,0,0,13,0,-15,0,-0.0769230769230769,0.0153846153846158,0,-0.2,0,0,0.199999999999999,0,-0.103846153846154,1,-0.138205453122556,-0.291027265612781,0.796670890593231,-0.2,0,0,0.99667089059323,0,-1.02308179683834,1,13,0.556584962352129
-181.736904526046,-1817.36904526046,-5516.41535263111,-56.8933070526222,465.116279069767,0.0740014929844684,48,-1,0,10,0,0,0,10,0,-12,0,-0.1,0.4,0,-0.2,0,0,0.199999999999999,0,-0.15,1,-0.174001492984468,0.4,0.740014929844684,-0.2,0,0,0.940014929844684,0,-1.03801791581362,1,10,0.574707712473054
-185.169211578668,-2592.36896210135,-7986.81149368356,-75.7383070526223,465.116279069767,0.0487526182789075,70,-1,-4,14,0,0,0,14,0,-17.5,0,-0.0714285714285714,0.114285714285715,0,-0.2,0,0,0.199999999999999,0,-0.2,1,-0.120181189707479,-0.0807247588299151,0.682536655904704,-0.2,0,0,0.882536655904704,0,-1.05317081988088,1,14,0.594340691770723
-190.889723333038,-2863.34584999558,-9028.42302894667,-107.146640385956,465.116279069767,0.0396491876306748,80,-1,-3,15,0,0,0,15,0,-20,0,-0.0666666666666667,0.2,0,-0.2,0,0,0.199999999999999,0,-0.283333333333333,1,-0.106315854297341,0.0810524371079758,0.594737814460122,-0.2,0,0,0.794737814460121,0,-1.07631708594683,1,15,0.627062323933503
-158.00960059189,-1264.07680473512,-3575.98074684178,-5.88907634735996,465.116279069768,0.128419931546887,30,-1,-2,8,1,0,0,7,0,-7.5,0,-0.14,0.12,0.12,-0.06,0,0,0.179999999999999,0,0,1,-0.268419931546887,-0.136839863093774,1.1473594523751,0.0684199315468871,0,0,1.07893952082821,0,-0.963149486601653,1,8,0.465688219498578
-141.311954795161,-1271.80759315645,-2967.203817368,-71.7179551052205,465.116279069768,0.132582171019685,22,-1,-8,9,0,0,0,9,0,-5.5,0,-0.190909090909091,-1.12727272727273,0.718181818181818,-0.2,0,0,0.918181818181817,-2.22044604925031e-16,0,1,-0.323491261928776,-2.18793009543021,1.91142135735898,-0.2,0,0,2.11142135735898,-2.22044604925031e-16,-0.729201940608268,1,9,0.343474845189403
-164.887397176809,-1813.7613689449,-5050.42688789422,-10.2944605789334,465.116279069767,0.0900561137873381,42,-1,-6,11,0,0,0,11,0,-10.5,0,-0.1,-0.199999999999999,0.0999999999999998,-0.2,0,0,0.299999999999999,0,0,1,-0.190056113787338,-0.740336682724028,1.09061725166072,-0.2,0,0,1.29061725166072,0,-0.94558919476705,1,11,0.4783276322845
-163.717292499779,-1309.73833999823,-3621.64228210489,-12.2816912841956,465.116279069767,0.125035702731631,30,-1,-1,8,0,0,0,8,0,-7.5,0,-0.14,0.26,0.12,-0.2,0,0,0.319999999999999,0,0,1,-0.265035702731631,0.13496429726837,1.12028562185305,-0.2,0,0,1.32028562185305,0,-0.937767770487231,1,8,0.471634571160295
-173.728188069927,-2084.73825683913,-6092.03842315734,-12.9216403859558,465.116279069767,0.0742271481684864,52,-1,-5,12,0,0,0,12,0,-13,0,-0.0833333333333333,-0.0166666666666662,0,-0.2,0,0,0.199999999999999,0,-0.0333333333333334,1,-0.15756048150182,-0.387802407509098,0.890725778021837,-0.2,0,0,1.09072577802184,0,-0.998286259523656,1,12,0.528897427445161
-184.522203742421,-1660.69983368179,-4897.36535263111,-49.4034776374125,465.116279069768,0.0848849884579293,42,-1,-1,9,0,0,1,10,0,-10.5,0,-0.111111111111111,0.288888888888889,0,-0.2,0,0.111111111111111,0.311111111111111,0,-0.116666666666667,1,-0.19599609956904,0.20400390043096,0.763964896121364,-0.2,0,0.19599609956904,1.1599609956904,0,-1.00795904547492,1,9,0.566904705529468
-181.208857287181,-2355.71514473335,-7133.64995842045,-53.9940762833915,465.116279069767,0.0576313955944942,62,-1,-4,13,0,0,0,13,0,-15.5,0,-0.0769230769230769,0.0923076923076924,0,-0.2,0,0,0.199999999999999,0,-0.142307692307692,1,-0.134554472517571,-0.138217890070284,0.749208142728425,-0.2,0,0,0.949208142728424,0,-1.03559432402235,1,13,0.571687254119567
-187.620859473398,-2626.69203262757,-8175.26149368356,-89.1990213383365,465.116279069767,0.0459822915783031,72,-1,-3,14,0,0,0,14,0,-18,0,-0.0714285714285714,0.185714285714286,0,-0.2,0,0,0.199999999999999,0,-0.235714285714286,1,-0.117410863006875,0.0477674109793767,0.643752082096243,-0.2,0,0,0.843752082096242,0,-1.06339553412374,1,14,0.608364248411914
-163.856627655274,-1802.42290420801,-5193.21535263111,-0.967782722480823,465.116279069767,0.089375938571877,44,-1,-6,11,1,0,0,10,0,-11,0,-0.0954545454545454,-0.172727272727272,0.0499999999999998,-0.104545454545455,0,0,0.154545454545454,0,0,1,-0.184830484026422,-0.708982904158534,1.03313532429065,-0.0151695159735776,0,0,1.04830484026422,0,-0.983135324290646,1,11,0.491851175892041
-173.707676315557,-1737.07676315557,-4665.48842315734,-20.9110185595322,465.116279069768,0.0952108804526028,38,-1,-8,10,0,0,2,12,0,-9.5,0,-0.110526315789474,-0.484210526315789,0.105263157894737,-0.2,0,0.221052631578947,0.526315789473683,0,0,1,-0.205737196242076,-1.24589756993661,1.05737196242076,-0.2,0,0.411474392484153,1.66884635490492,0,-0.904503364299726,1,10,0.486056978643459
-172.757676315557,-1036.54605789334,-2809.00574684178,-18.2006472997489,465.116279069767,0.159101003005243,23,-1,-3.5,6,1,1,0,7,0,-5.75,0,-0.182608695652174,-0.239130434782608,0.0956521739130434,-0.0173913043478261,0.182608695652174,0,0.478260869565217,0,0,1,-0.341709698657417,-0.795983945300959,1.0502581919445,0.141709698657417,0.341709698657417,0,1.59196789060192,0,-0.914830767280147,1,6,0.487743448083279
-164.724161202795,-1153.06912841956,-3002.59228210489,-30.7054211578667,465.116279069767,0.144678603385794,24,-1,-2,7,0,0,1,8,0,-6,0,-0.175,0.0500000000000003,0.225,-0.2,0,0.175,0.599999999999999,0,0,1,-0.319678603385794,-0.239357206771589,1.23775022370056,-0.2,0,0.319678603385794,1.75742882708635,0,-0.868071620314766,1,7,0.446877399188147
-168.007676315557,-1848.08443947112,-5238.87688789422,-5.3263838157778,465.116279069768,0.0877649742669947,44,-1,-5,11,0,0,0,11,0,-11,0,-0.0954545454545454,-0.0772727272727269,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.18321951972154,-0.5160975986077,1.01541471693694,-0.2,0,0,1.21541471693694,0,-0.965414716936941,1,11,0.49617579528238
-152.01075515769,-1520.1075515769,-4294.39228210489,-6.2642047017482,465.116279069767,0.106849128869781,36,-1,-7,10,2,0,0,8,0,-9,0,-0.116666666666667,-0.416666666666666,0.166666666666666,0.0333333333333333,0,0,0.133333333333333,0,0,1,-0.223515795536448,-1.16461056875513,1.23515795536448,0.247031591072896,0,0,0.988126364291582,0,-0.961642159828031,1,10,0.447395674028297
-176.588443947112,-2119.06132736535,-6280.48842315734,-28.6258070526224,465.116279069768,0.0694994469550685,54,-1,-4,12,0,0,0,12,0,-13.5,0,-0.0833333333333333,0.0666666666666673,0,-0.2,0,0,0.199999999999999,0,-0.0750000000000002,1,-0.152832780288402,-0.211331121153607,0.833993363460822,-0.2,0,0,1.03399336346082,0,-1.01324253389342,1,12,0.545258243526552
-162.825858133739,-1791.08443947112,-5336.003817368,7.54787966819324,498.389814589207,0.0948158418872637,46,-1,-6,11,2,0,0,9,0,-11.5,0,-0.0913043478260869,-0.147826086956521,0.00434782608695639,-0.0173913043478261,0,0,0.021739130434782,0,0,1,-0.186120189713351,-0.716721138280104,1.04732208684686,0.172240379426701,0,0,0.875081707420155,0,-1.09038218170353,1,11,0.488442930608994
-183.849093481506,-2390.03821525957,-7322.09995842045,-68.4902301295454,465.116279069767,0.054168346675478,64,-1,-3,13,0,0,0,13,0,-16,0,-0.0769230769230769,0.16923076923077,0,-0.2,0,0,0.199999999999999,0,-0.180769230769231,1,-0.131091423598555,0.00672572920433545,0.704188506781214,-0.2,0,0,0.904188506781214,0,-1.04746277757688,1,13,0.586789545887004
